sample_barcode	patient_barcode	project_id	project_code	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
TCGA-95-7039-01A	TCGA-95-7039	TCGA-LUAD	LUAD	1.13838215137189	0.900653073325947	0.0982539610461422	0.848860973743302	1.24673817944699	-1.44453159835529	1.15503183279274	0.36927659097164	0.1308952985879	-0.132246942469254	-0.0897108390880587	-0.328502126603408	-0.0947823047157379	-0.2205805344766	0.10282959860234	0.663413289043694	-0.211130991159884	0.0153348025554046	0.309422228321599	0.322539435999248
TCGA-95-7043-01A	TCGA-95-7043	TCGA-LUAD	LUAD	1.25653926405079	1.76059243770535	-0.478685282016874	0.185723680888828	0.0919443206448103	-0.04462953609576	-0.028046819769754	0.367238093997723	0.0664849450145344	-0.413127273188142	-0.907607159050856	-0.0498451275593481	-0.476582272137152	0.58400474902046	-0.0175202935159579	-0.021012505313929	-0.307781355526662	-0.0374165764276073	0.0294035822104931	-0.143868090530885
TCGA-95-7562-01A	TCGA-95-7562	TCGA-LUAD	LUAD	-2.55653708877866	-1.03119687805252	0.496388285369748	2.88905186416995	-0.0197445841405112	0.330214660842883	-2.55223841332882	1.19512399820237	-0.600540494976521	0.294891005527172	0.0109668040134352	1.7344738861349	1.0957375640578	1.70172547128272	-0.336247418947827	-0.161545744598453	-1.21194502355673	-0.357430390218675	0.384254661099812	-0.798466232993033
TCGA-95-7567-01A	TCGA-95-7567	TCGA-LUAD	LUAD	-0.00237131238201009	0.552588276226859	-0.687113245973742	0.935633749763616	1.41605950517221	-1.05611225960646	0.889646827784826	-0.0691686749070659	0.735207574622628	0.209864546812231	0.270691367603123	0.517848388726017	0.472210389695567	0.093733880108238	-0.371593837769898	0.0821144885735211	0.355127280614399	-0.317192996580014	0.345759471794017	-0.996382556607032
TCGA-95-7944-01A	TCGA-95-7944	TCGA-LUAD	LUAD	-4.75852202076391	-5.84266779602858	-3.60026020548393	0.242548526756045	3.83934047772568	-0.101464763318476	0.956983839432479	-1.23567541774989	2.27360076316354	0.914115378157969	0.391681153936652	-0.00641491311695706	-2.72916635216118	-0.172638058897177	1.40784792391773	0.540254100701073	0.492885047091958	0.106619486665064	0.0319448994455622	-1.5154814142201
TCGA-95-7947-01A	TCGA-95-7947	TCGA-LUAD	LUAD	-1.48228549515365	0.736432761735985	-0.998896552825107	-0.0994188535938127	-0.651649934530867	1.37797210226058	1.34018018777988	0.779275445684478	-0.706724531010933	-0.129833628842573	-0.321170744560231	-0.457120376480817	-0.204971280086393	0.454319231955256	-0.559086616021862	-0.988200436879613	-0.877768265476284	-0.734607808806346	0.100500524453149	0.27173858736157
TCGA-95-7948-01A	TCGA-95-7948	TCGA-LUAD	LUAD	2.5440912565949	0.758403444920536	-1.2945819395744	0.193347080724137	0.684871503873873	-0.277221786763807	-1.15104213167094	0.250618978257244	0.752195373170518	0.0402113668694375	-0.95433068164837	1.30499565965734	0.571939269821806	-0.276342714447808	-0.411506364214052	-0.23263572996429	-1.37677890072268	0.298060339451197	0.440484597158608	1.13653421293221
TCGA-95-8039-01A	TCGA-95-8039	TCGA-LUAD	LUAD	1.68091728785496	-0.156504960103536	-1.31536444103456	0.0693298427141129	1.03289186352395	-0.340350019341233	0.466367570920379	0.41710363576633	0.320384387633237	0.282988075193996	-0.267559263315813	0.242819834808389	0.91909541970348	0.905024234646477	-0.0866380316451262	-0.706254282161738	-0.313096273983941	-1.0334073664387	0.483279606081656	0.399898483419191
TCGA-95-8494-01A	TCGA-95-8494	TCGA-LUAD	LUAD	-1.79450742518219	0.745363383892219	0.901192809474504	2.90706670662716	-0.666058958347139	-0.429713629417013	-1.18994148685753	0.959642066823943	0.0276371242648366	1.28116586108798	-0.0811084795693156	0.602669387080351	-0.0124427653561055	0.903742181284876	-0.188048873345883	-0.232587693265285	-0.733183162693865	0.903896953638367	-1.12986081055116	0.973530296820259
TCGA-95-A4VK-01A	TCGA-95-A4VK	TCGA-LUAD	LUAD	1.04870767486719	0.919981568746995	-1.04048658816924	0.781737015667682	1.23061545740961	-0.953858050953196	1.1187916661371	0.120082351611347	0.889346207840492	1.19430368390364	0.392440473628796	0.716301536301957	0.732930387806069	0.158046881985835	-0.451282235077876	0.0263956704897932	0.500331425682958	0.104564522157079	0.435838345391385	-1.03197345988876
TCGA-95-A4VN-01A	TCGA-95-A4VN	TCGA-LUAD	LUAD	-2.00828844435033	-2.35379332100948	-0.481341848818098	1.52888890918113	0.68107421964544	0.0937396348532429	0.661641368665949	0.309994898046605	0.172458941265518	0.12490475953356	-0.354669369801985	0.732253153861673	-0.31168303639617	0.840077166620189	-0.106936075838014	0.138370849531188	0.788045041802739	0.22817400340772	-0.00188358928751514	0.130274088449761
TCGA-95-A4VP-01A	TCGA-95-A4VP	TCGA-LUAD	LUAD	1.89664584510605	-0.670595582423443	-0.145673290706832	0.367964362649289	0.314590088199526	-1.19167633596218	0.746652556478559	-1.13738814357748	1.12252364106318	-0.844776502455929	-0.332316074595407	-0.070771187516274	-0.136208874104515	0.531258701462536	-0.248910709819652	-0.309470322010626	1.02316248553821	0.0680571719922068	0.606182014379838	0.313462603711557
TCGA-96-7544-01A	TCGA-96-7544	TCGA-LUSC	LUSC	-2.35144449877625	0.959951680927546	1.82718726800839	-0.44398773318681	0.112027116975138	0.109734641229109	0.869907666220061	1.23069160400486	-0.779004718067674	0.501366038793134	-0.249353985756095	-1.06412114042549	-0.377871534079346	-0.0132117019227786	0.531954741998818	0.799166320211545	-0.490796261459202	-0.708160601112429	-0.498612921458445	0.317124813308506
TCGA-96-7545-01A	TCGA-96-7545	TCGA-LUSC	LUSC	0.406071771373628	0.024372257837612	0.453144380623963	1.91409655464612	0.120689788104715	-0.751063430333639	0.882261848024649	1.09560196339438	-0.227383218473788	0.483890576866549	-1.25473938740926	1.05117719502528	-0.748480989820737	1.85594120010737	0.620180560892969	0.746642001071161	0.796333290196814	-0.731730276590204	1.34269016225228	0.820735733767585
TCGA-96-8169-01A	TCGA-96-8169	TCGA-LUSC	LUSC	0.238825914541313	0.297952222334204	0.779053303228111	-0.46520441493979	0.678606575464067	0.0630615096353572	-1.17458950492919	0.603577764834623	-0.0567443225266688	0.165382924541325	-0.296974090518957	-1.00002197998456	0.0544262331110409	0.708309941281271	-0.228943093955559	-0.16237109032634	0.409441988192988	-0.129610451453367	-0.0393731341154949	-0.191282602422443
TCGA-96-8170-01A	TCGA-96-8170	TCGA-LUSC	LUSC	-1.33977991923422	1.55960935620804	0.21554043870883	-0.118366450809333	-0.692396058248716	0.456800589216151	-0.289392786536482	-0.159927061919237	0.262003041589762	0.524125939607428	-0.493813209431759	-1.94158901746591	0.534327159978384	-0.0502309928728269	-0.295730568754405	-0.250362707032451	-0.257839687245135	-0.129043012174383	0.213684665718801	0.257568989051692
TCGA-96-A4JK-01A	TCGA-96-A4JK	TCGA-LUSC	LUSC	-5.04023291875854	1.45217821988103	0.511318119914777	0.574186601066331	-1.02140774548039	1.23057800624348	-0.0392349473044673	0.320578488348645	-0.0351199850988418	1.2749636646541	-0.438822655675277	-1.37101274782036	-0.139888270367207	0.201232117369949	0.0216781466492511	0.24607588585162	-0.912973787023384	0.140106668962189	-0.451140583885826	-0.0710049484942626
TCGA-96-A4JL-01A	TCGA-96-A4JL	TCGA-LUSC	LUSC	-3.69411201489048	-2.48884731181662	-1.58628449718803	-0.569043797515908	-0.0607601773420868	1.55645331932523	1.37124947947517	0.122299382504694	-0.285767722857835	-0.258684016201086	-0.433745712985881	-1.44743165251408	0.151270057568075	-0.303682361141471	-0.312774183381385	-0.464902080078154	-0.744528583391699	0.0111156655212715	0.20356444955447	0.0470967369018757
TCGA-97-7546-01A	TCGA-97-7546	TCGA-LUAD	LUAD	2.42919017426135	-0.802672163098695	-1.28265928022826	-0.420722049233973	0.247549325266427	0.262458537488626	0.504084257783007	0.34310712148223	0.355646679691919	0.147644720357637	-0.336233834205355	0.353074564739287	0.955085596559142	0.955479674820937	-0.0767512481101521	-0.754837734096977	0.350085837813798	-0.571456419118351	0.33962246731769	0.708696981428672
TCGA-97-7547-01A	TCGA-97-7547	TCGA-LUAD	LUAD	3.60831659490169	0.399783350627126	-1.42694623686885	0.221938157961184	0.427938576255927	-0.160754590191417	0.165071740446271	0.54374211240979	0.073250813486093	-0.44369065721709	-0.553052258585365	0.134371038076949	-0.00438442928441155	0.968719915964064	-0.311578677150759	-0.371838573426526	-0.348349008600229	-0.295909982076594	0.460404616577425	0.19235838040487
TCGA-97-7552-01A	TCGA-97-7552	TCGA-LUAD	LUAD	1.06266267543871	-4.10557573308694	-3.62280969986968	-0.686068936643153	1.63333223268787	0.300521494516852	1.58864078876433	0.797885893087753	-0.265804093530915	0.793364719551096	-0.0656611623584936	-0.0878781765015444	-0.0850681483756524	0.591442928103744	-0.2110161737867	0.0868041124527341	0.17606004623889	-0.747760066883064	0.166096090240775	0.638605096166565
TCGA-97-7553-01A	TCGA-97-7553	TCGA-LUAD	LUAD	1.46895280942048	-3.10311713531842	-1.20899713633119	-0.173853412672756	-0.952418708143063	0.882430529302451	1.83133196644583	0.142237299482298	0.493032436498022	0.0176470559004842	-0.481114490597342	-0.214854115167865	1.43553092291085	0.709604774902264	0.482977201972022	-0.403019782251122	-0.1605875059557	-1.60198945561148	1.02452886281781	1.04275796677094
TCGA-97-7554-01A	TCGA-97-7554	TCGA-LUAD	LUAD	2.01195147606783	-0.826028727162212	1.235948050474	0.494801091441259	0.55397885927565	-0.76362766948317	0.741824704611392	0.956473271049029	0.295076515685548	-0.248155252218267	-0.413823050989286	0.661928572662345	0.230876330464458	0.820558747933436	0.187095495696599	0.171475084270307	-0.431523902785457	-0.171447267335065	0.725440265563594	-0.144389369445099
TCGA-97-7937-01A	TCGA-97-7937	TCGA-LUAD	LUAD	1.53082416719191	0.833886435825557	-0.408764751561568	1.25146899934188	0.386500604655779	-0.605808262834422	0.507185724479168	0.667612516386747	0.490283755626644	0.344313031411247	-0.415920849171712	0.264235162636931	-0.151882969418129	0.309181730641375	-0.176342375838247	0.221512397903192	-0.538465113595563	0.0932457110932657	0.236547444147921	-0.738428710682454
TCGA-97-7938-01A	TCGA-97-7938	TCGA-LUAD	LUAD	2.98102950749351	0.290568047681859	-1.17358002827172	-0.0866652164569199	0.911362692285339	-0.0967969362352354	0.33232471370892	0.754361522637561	-0.042824441324933	0.0597892750462334	-0.680866912503704	0.197924519709265	0.121423516648321	0.948273584426118	-0.245067352669084	-0.442542569998621	0.372782444786107	0.171462370312353	0.159917494677749	0.503335922476299
TCGA-97-7941-01A	TCGA-97-7941	TCGA-LUAD	LUAD	2.94693940415542	0.518628019400195	-1.18915163634544	0.285541339769913	1.28477653494623	-0.932010810487501	0.958562188567811	0.245061271253578	0.403893306174496	0.855797948816599	0.477699852932052	-0.239438905023353	0.424352165921319	-0.0768832862476651	-0.254320739713588	-0.152402408059929	0.372204784282062	-0.284767015587101	0.508242651872908	-0.0222323094460365
TCGA-97-8171-01A	TCGA-97-8171	TCGA-LUAD	LUAD	1.6864938772664	0.701471633642143	-1.20871654601368	1.17580332490125	0.178540738833148	0.0664916353992791	-0.738094717995922	0.69351074437395	0.243659206252005	0.482759058528186	-0.80384380119299	0.642055348203666	-0.187210934720368	1.52412322482066	-0.624968507772318	-0.629989729416271	-1.09024312452064	-0.278446954522419	-0.156182248427204	0.0839841685775763
TCGA-97-8172-01A	TCGA-97-8172	TCGA-LUAD	LUAD	3.09771369411887	-0.673985057066314	-1.59199850758906	-1.02047281252344	0.102128511990395	0.371923069230263	0.730807596499377	0.392296970798857	0.323963942808278	0.76932327422206	-0.113465904826518	0.125822306390529	0.505513065499338	0.601829803317787	-0.248096591048557	-0.239706990000019	0.0077669345186528	-0.480672996715861	0.502413297676501	0.0833385457255302
TCGA-97-8174-01A	TCGA-97-8174	TCGA-LUAD	LUAD	3.66916144806232	-1.36508547520378	-0.0168030391165044	-0.190332613467131	-0.0807691078937653	-0.158227578491218	0.806474275940937	0.529749755607096	0.18269269114474	-0.605206182709293	-0.227805005798223	-0.664415934199648	0.229925179456259	0.0555152608011467	0.0788419690490763	0.160205848176745	-0.244100854979766	-0.483425339208235	0.456403140217371	0.0579218127566437
TCGA-97-8175-01A	TCGA-97-8175	TCGA-LUAD	LUAD	0.630047498898198	-0.0587186926003976	0.335952380538867	2.74467586836533	0.130085194800498	-0.950053702629758	0.0480338164869254	1.31674523976513	-0.254213340472391	0.965350483515338	-0.0468888373027277	-0.106689616418143	0.427590255228997	0.847716743469539	-0.051579777700449	0.117982913600825	-0.435413950941252	-0.710827345411981	0.0879110088204687	-0.463265315656351
TCGA-97-8176-01A	TCGA-97-8176	TCGA-LUAD	LUAD	-0.838640585538036	1.91964781969373	0.0304402867201206	0.712949769458017	0.143537559267382	-0.592274241300503	0.505780752132286	-0.100775677757633	0.659240241712894	0.45042673993668	0.319317119282374	0.163378572021642	0.195913145480804	0.361321103572824	-0.118046260576582	0.126203357812316	0.323112171626034	-0.233409663818931	0.670089779947808	-0.343475797793353
TCGA-97-8177-01A	TCGA-97-8177	TCGA-LUAD	LUAD	1.84223369219925	-2.0178859695364	-0.505881494592644	0.861239121610536	0.819943502498069	-0.485107874385596	-0.474509456773463	0.322519902908428	0.523592185829205	1.10963756868364	-0.802517323507292	1.27784617255493	1.08008801265182	2.09392333183783	-0.240228514484315	-0.687181183013481	-0.775451486204661	-1.53028261538486	1.05314838153839	0.644477056829721
TCGA-97-8179-01A	TCGA-97-8179	TCGA-LUAD	LUAD	2.32320675816153	0.319249304380565	-0.411946956279088	0.397467983836721	0.00359072525675767	-0.29346773720256	0.546904975915343	-0.125000277842402	0.0152585821217126	-0.564862352783345	-0.533694569274509	0.0808231391299116	0.179604768743714	0.574576322154512	-0.0576441214717633	-0.213040229524298	-0.517498138934351	-0.505517600726034	0.32013178163044	0.247539040029507
TCGA-97-8547-01A	TCGA-97-8547	TCGA-LUAD	LUAD	2.05307297061038	-0.744712292191682	2.07604378652589	-0.684733154298664	1.3532223309197	-1.1829942581323	0.382077658456392	1.18028071023148	0.691541194844276	0.826792087719474	-0.0718720098496977	0.718809169249929	0.340381510576364	0.500767850797767	-0.143370765647258	-0.014405053683771	-1.15866104604401	0.141288181228179	-0.0873691166028399	0.0988663219164405
TCGA-97-8552-01A	TCGA-97-8552	TCGA-LUAD	LUAD	3.01209018902172	-0.277437419195006	-1.82622191270625	-0.399255492795707	0.606261653923528	0.134737111147464	0.0627060772677316	0.214066123742745	0.260173148444816	0.402295938739294	-0.511945779781965	0.0194837472405673	0.868193956947003	0.989447283150776	-0.372075037621297	-0.761646985318336	-0.594165818380452	-0.861976599618495	0.626373179375992	0.604815437952472
TCGA-97-A4LX-01A	TCGA-97-A4LX	TCGA-LUAD	LUAD	0.159499988503806	-3.39937094448569	-1.34883282150333	-0.685393396691409	1.49372672039425	1.00437640683167	0.796197958766254	1.63046625760217	-0.779730147733352	0.64580246454943	-0.687363560792082	0.354406886645884	0.601772673372667	1.21829798362701	-0.683033135041251	-0.696999249282842	-0.395564643874717	-0.0915782093472283	0.255257150763891	0.174328137643067
TCGA-97-A4M0-01A	TCGA-97-A4M0	TCGA-LUAD	LUAD	1.90046548513962	-0.477464067161013	-2.26409111122709	-0.0383773738012932	1.04830511277337	0.233283761801748	-0.172127128284598	0.985471820421096	-0.150970278101022	0.566065248535523	-0.345677704584941	0.483029823512838	0.315520882557778	0.834066811827075	-0.485596217653688	-1.1219669792736	-0.403902445839955	-0.343965298452605	0.455995124521081	0.177622966663929
TCGA-97-A4M1-01A	TCGA-97-A4M1	TCGA-LUAD	LUAD	3.47946678226647	-0.953485525208751	-1.5445111807672	0.20531801392628	0.324366358860107	-0.239688874050123	0.320366553129607	-0.30496801581248	0.504254141307106	-0.106609285546449	-0.507121930249923	-0.0409133535369208	0.952664579588217	1.0542839041065	-0.25900809365213	-0.657317953477428	-0.540529275707171	-1.33881339053176	0.974858702564827	0.836143871019571
TCGA-97-A4M2-01A	TCGA-97-A4M2	TCGA-LUAD	LUAD	2.85820573755394	-2.08653543310596	-2.13664842408572	-0.336642963718524	0.130751541595116	0.427759221626236	0.572651967860434	0.0691336426658765	0.443776557273524	0.284803827132151	-0.256151888241414	-0.216287689462799	0.797497391060764	0.71175046693135	-0.124568181354875	-1.13960921304929	-0.462622118677678	-0.813309606408509	0.899941930652047	0.804875913210362
TCGA-97-A4M3-01A	TCGA-97-A4M3	TCGA-LUAD	LUAD	3.47399246143398	0.481705978901243	-0.628524577319756	0.880298378285468	0.63153683127368	-0.875387209976284	0.362029331548666	0.189164905058053	0.147458271860256	-0.30957664324053	-0.219620279355762	0.165399426377616	-0.207795445717724	0.584416539605132	-0.405952885098327	-0.333850282900786	0.182514889765287	0.161379760908044	0.363576194384955	0.156262172779753
TCGA-97-A4M5-01A	TCGA-97-A4M5	TCGA-LUAD	LUAD	2.72889629711164	-0.828140297639433	-0.472712875243064	0.375430187811191	0.391887513108675	-0.431938499468747	0.670337549196736	-0.0287797952737474	0.612740983564707	-0.0133763643746466	-0.11943814999622	-0.154897077531934	0.11723744466917	0.560647756237107	0.0278900958226614	-0.0287990883296175	0.0444349327565067	-0.360595411018638	0.645436121806883	0.367715140733862
TCGA-97-A4M6-01A	TCGA-97-A4M6	TCGA-LUAD	LUAD	1.82708561201187	-1.29054640686254	-1.80705869526863	0.161085557726888	1.55469617679934	-0.305695573520635	-0.216985078711174	0.238340437069288	-0.0496023969407587	-0.11052533449821	0.231380019957089	0.419545828742539	1.31281797241881	0.971326019344686	-0.672914153315344	-1.26806664745605	-0.461743294847089	0.344776254232368	0.712848815024703	1.03393937017136
TCGA-97-A4M7-01A	TCGA-97-A4M7	TCGA-LUAD	LUAD	1.92113452372316	-1.01829744488566	-1.29622333530753	-0.0264073185785147	0.87317443243399	-0.12226664192013	1.36164182401071	0.72378405582583	-0.000585301251881804	0.691531357575664	-0.764678366606207	-0.071741671433245	1.10273567511878	0.625543953843287	-0.4063840736929	-0.53508671823622	-0.35229212958817	-0.707906471398631	0.504523035212287	0.319026977842308
TCGA-98-7454-01A	TCGA-98-7454	TCGA-LUSC	LUSC	-1.81063769951792	-4.43230926466545	1.7216611374771	-1.28370637040861	0.0169813966049904	1.46477519232942	1.97317770197783	0.695050352755063	-0.46233638971191	-0.0789366516510002	0.301057482496508	0.609041129717348	0.22065097227065	1.09623851905583	0.566448433870514	-0.273595436781124	-0.0753157694312844	-0.24343156297663	0.180771131971914	0.260449116377936
TCGA-98-8020-01A	TCGA-98-8020	TCGA-LUSC	LUSC	-2.160419617847	-1.03450466634178	2.11965750506591	-0.49125177191914	0.928221137435473	0.343317157227093	-2.4537983418502	0.762343690853078	-0.809897227211753	0.096474451992465	-0.953702008716852	-0.510298110040891	0.320692662624956	0.0267342822971625	0.526443359461293	0.490005485668558	1.18176069963793	-0.359465137550839	0.356424620284288	-0.103435511250486
TCGA-98-8021-01A	TCGA-98-8021	TCGA-LUSC	LUSC	-0.184515873578804	1.29834878808389	0.77952754290153	0.068617061106749	0.494685710879415	-0.124215601483988	-1.11513775302764	1.03087174114151	-0.468888873352787	1.17831261786856	-0.631324628031277	-2.59243783120045	-0.373569489475282	0.297325461961138	0.0220560264619	0.389057389554191	0.202565580946023	-0.108516046284596	0.0729909167568009	-0.168760024663166
TCGA-98-8022-01A	TCGA-98-8022	TCGA-LUSC	LUSC	-0.127132238437574	-0.334936339771948	-1.00348454369135	-0.41955230077415	1.36238549165754	-0.123671658830653	-0.128358324732464	-0.242278000849595	-0.136164238819792	-0.100580953982261	-0.631792379101281	-1.18884071593779	0.721585539176629	0.444785709099134	-0.296852572737511	-0.571391875036537	-0.348855535235583	-0.148213906126631	0.333940258623065	0.815047791877741
TCGA-98-8023-01A	TCGA-98-8023	TCGA-LUSC	LUSC	-1.64977638557895	-1.67532815796986	0.385718527430485	-0.89926615806285	1.06838655402795	0.25679574537227	-0.411743551131351	-0.0698661839949256	-0.125391262986807	0.0727128211885747	-0.337563709311048	-0.656063480367621	-0.22833955151171	0.506489810802486	0.13732098768133	0.165282034121867	0.135061158886957	0.460164030446253	-0.52789105361459	0.696199640706038
TCGA-98-A538-01A	TCGA-98-A538	TCGA-LUSC	LUSC	-3.78153176603986	1.86780611324795	1.10503388095921	0.90202938151364	-0.401421768708934	0.377669452374334	-2.1312084695094	0.793691955739183	-0.637242142125197	0.858031844312385	-0.518877527045104	-2.93840881125814	-0.508544493960677	1.05288168966432	0.194150109720274	1.0459969746357	0.390070596522112	-0.213668077848621	0.576439981403137	-0.465300761826704
TCGA-98-A539-01A	TCGA-98-A539	TCGA-LUSC	LUSC	-1.25039723316699	0.691402641203701	1.43149472693772	1.02746708127042	-1.61982381136687	0.795950103105217	-2.27771432424472	0.613858456043734	-0.318753260011383	1.47858180589736	-0.347133253520073	-0.191361763212536	-0.359481071881127	0.880717942898688	-0.0592698504362707	0.0295544709737088	0.662292974453561	0.549016771399192	-1.06002379283119	0.781884338681853
TCGA-98-A53A-01A	TCGA-98-A53A	TCGA-LUSC	LUSC	-4.33446535532214	2.03281555336523	0.512426566648736	0.380060357897765	-1.97750738583412	1.74210921903375	-1.12422181995173	0.425707290622622	-0.343833768727358	1.21469139353853	-0.588907121574524	-3.24917886901677	-0.552758026561407	0.62303593986676	-0.0896422609360049	0.399055050559783	-0.414102944706626	-0.173177017513772	-0.320750980214103	-0.418379332319752
TCGA-98-A53B-01A	TCGA-98-A53B	TCGA-LUSC	LUSC	-1.26229789409709	0.533348039292421	-0.53653835454153	0.160096351905471	0.159510608168602	0.880070598974239	0.578720820518487	0.896034924161087	-0.542001890054039	0.71569298949049	0.145967458408989	-1.4440429857485	-0.182180549163987	-0.277004439062422	-0.40487050376785	-0.737571574554114	0.0458138477058186	1.15543097606764	-0.298655709127427	0.09266164394792
TCGA-98-A53C-01A	TCGA-98-A53C	TCGA-LUSC	LUSC	2.71172004102507	-4.20492571472074	0.258721325954186	-0.896820067798627	-1.17155445738361	0.320575825733944	2.2462750878644	-0.77323818931025	1.28506976998429	-0.228610879851419	-0.847783774450436	-0.684908453047503	0.94104806284048	1.53188387680452	0.389279456121285	-0.890151280822278	3.08550904940126	0.153506771742556	0.477374579124513	1.97328322444623
TCGA-98-A53H-01A	TCGA-98-A53H	TCGA-LUSC	LUSC	2.05586555212826	-2.0999425444621	1.01781181593664	-1.74032207424674	-0.0819142240110868	0.336385322145903	1.01333095361558	-0.0728037614569057	0.24692430332963	-0.173294332839481	-0.292764957453793	-0.721059733540033	-0.0287305454996392	0.762385456447561	0.0902449163356378	-0.216282428394119	0.366606341795235	0.270004045816442	0.606645463467047	0.466348844145556
TCGA-98-A53I-01A	TCGA-98-A53I	TCGA-LUSC	LUSC	-2.22494368050014	0.34069759683344	-0.51951067843791	-0.296171689257448	-0.148622247502365	0.918572433113568	1.20804324949944	0.578558328108055	-0.740584398536786	-0.32651060367063	-0.851970210929781	-0.882543780576602	-0.532970542820866	-0.0140994648259632	-0.0449940119409036	0.129983961060364	-0.361393109592969	-0.562167122103448	0.0502635810072608	0.10411654065278
TCGA-98-A53J-01A	TCGA-98-A53J	TCGA-LUSC	LUSC	-0.438201547537213	1.89211388206197	-0.0896935359917974	1.48238499770977	0.544647762320812	0.28584482422925	-1.64906824315495	2.34065705973904	-1.67890476426197	1.75588655306266	-0.991360781194351	-2.85961864114372	-1.02874476440034	1.13411591966959	-0.0658144227378709	0.479762494093423	0.58910462743318	-0.0123997246781324	0.250781534501808	-0.293097882051213
TCGA-99-7458-01A	TCGA-99-7458	TCGA-LUAD	LUAD	1.99336828736203	-2.52688841614642	-0.789273644590987	1.14013232360273	0.0933851317037356	-0.226881572279561	1.3243590525857	1.29931858334034	-0.37612511484679	0.139073049481089	-0.385174740694587	0.631534635711129	0.247823995685252	0.885679334700347	0.0682813331771238	-0.0349112248182581	-0.647852607623766	-0.709615099722676	-0.100900481601898	0.751178609629726
TCGA-99-8025-01A	TCGA-99-8025	TCGA-LUAD	LUAD	1.46555126096381	0.948975069564992	0.26324103045073	1.22311029303802	0.862084045202608	-1.35465174756552	1.50960642820813	0.0136717992405574	0.436081767049065	0.523572212568858	0.507460122062845	-0.0343960506143244	0.343141022829025	-0.0999748800167932	-0.12540859293809	0.0701702166035495	0.0942061579145281	-0.200792726965036	0.457198250106027	-0.398468446323749
TCGA-99-8028-01A	TCGA-99-8028	TCGA-LUAD	LUAD	0.0616953174473033	-7.01456121797587	-1.65244311889803	-0.842664028332876	2.70009502559935	-0.554957817527696	0.983671114202315	0.0999188983582782	0.985044174660456	0.0486363671648737	-0.604896080799252	0.243375218043482	-0.102544052945263	1.09038678574763	-0.042905680093058	-0.333866041016495	-0.0638034343617445	-1.19067103559109	0.244191535617246	0.173016277298624
TCGA-99-8032-01A	TCGA-99-8032	TCGA-LUAD	LUAD	1.95937870982486	-0.0316732164609579	0.840236650495967	0.445772078629228	-0.15269367041664	-0.636711265600729	1.02636718594289	-0.0140456889370635	0.0659563366606143	-0.492446853409919	-0.400314592827887	0.464587573966372	-0.489599388808615	0.566196070601238	-0.0969751554928975	-0.130084735774756	-0.257776747173271	-0.00990332159438124	0.414368394195505	-0.363182331948919
TCGA-99-8033-01A	TCGA-99-8033	TCGA-LUAD	LUAD	-3.54614218913367	-3.40232992838648	-1.24227611339256	1.93324189940821	2.46828490332318	-0.152654543188902	-0.378439525139084	-0.0443973437857216	0.455516558375057	0.918434744032794	0.318819203385752	0.900160096428168	-0.632288806302198	0.486541547001179	0.721194634505881	0.312589757401362	-0.0881161278541456	-0.16939805284944	-0.254776981317094	-0.996959509761627
TCGA-99-AA5R-01A	TCGA-99-AA5R	TCGA-LUAD	LUAD	3.86317238543117	-4.82634905642989	-0.471323677959377	0.458457323407885	-1.54123964877792	-0.289289399270964	2.62646190729312	-1.505733716769	0.778890511781369	-1.49931260480654	-0.425780937502964	-1.71174442349354	0.541165716814617	0.874352633438932	1.36364242169407	0.0429007391671848	1.10831409788791	-1.78797502738316	1.35947829177742	1.84318694525681
TCGA-A1-A0SB-01A	TCGA-A1-A0SB	TCGA-BRCA	BRCA	1.93672784029048	1.84389602785371	-0.270564800313621	-1.32500375942114	0.28091185016806	1.0084993181029	0.0298150294785262	0.0636318729466606	-1.88628733752782	0.987235284386662	-1.68553217472229	-0.285120420371634	-0.898104294428149	-1.1726918738114	-0.0371314352040761	0.140396726623507	-0.161452528962706	1.23701694153319	0.539099384524147	0.157484058707392
TCGA-A1-A0SD-01A	TCGA-A1-A0SD	TCGA-BRCA	BRCA	2.60604808634734	-0.0359669294125912	1.03255602121087	-0.687413375921548	1.15086727308388	-0.692026292134249	1.70582284732239	0.296824450013827	-0.566527433217292	-0.416201126420546	0.0561269953228543	-0.670159235577961	0.271187279184048	-0.41935879607025	0.318211129638039	0.283910203250565	0.41537353766393	-0.639357057260358	0.230696594244889	0.231598224641944
TCGA-A1-A0SE-01A	TCGA-A1-A0SE	TCGA-BRCA	BRCA	1.38939387612445	0.784211303404437	1.72330748957298	-1.7523799413484	0.673606559185729	-0.349475735087003	0.77366263413779	0.513825114090557	0.114256057536337	-0.406364950869532	0.0687902657750339	-0.765785380000812	-0.325759430199025	0.20551693771048	0.101076369760583	0.309042012162013	-0.577466539417128	-0.0315553573832786	0.301971445344348	0.00437017780735113
TCGA-A1-A0SF-01A	TCGA-A1-A0SF	TCGA-BRCA	BRCA	1.44711679755957	0.520874701651313	-0.252210003474272	-0.87015742008505	1.2565697849317	-1.01187810218964	0.729450033720241	0.119134925220166	-0.0369875751674558	-0.128051602042133	-0.117247564292948	-0.605672124621858	-0.216927339817573	-0.0161096455393768	-0.214418441819587	0.285446136416552	-0.245663442586154	-0.527852488289214	0.500331936344324	0.235444562292527
